"","importance","BWrank","lmc","lmc1","lmc10","equal"
"FoodProvision",1.04796819587559,1.07490553456324,1.46245078407451,1.31610397245971,1.0821447643784,1
"AboriginalNeeds",0.712045376085153,0.228050677928429,0,0.316459213941394,0.822370796618293,1
"NaturalProducts",0.849373955875161,0.351633696376973,0.225828225098012,0.470822016439109,0.862484484343558,1
"CarbonStorage",1.00816797872651,0.747721715936875,0.88019180834598,0.918106214500551,0.978718566357894,1
"CoastalProtection",1.07127095589795,1.03311847077128,1.3335514723689,1.22799603561404,1.05924848232368,1
"CoastalLivelihoods",1.03695599210507,1.07312736163592,1.37275006459201,1.25478987215462,1.06621129703396,1
"TourismRecreation",0.967082763292516,0.492998444098689,0.458358571389937,0.629765992125972,0.903788664517465,1
"IconicPlacesSPecies",1.0854422068858,0.828628584129807,0.990280353526638,0.993356225209386,0.998273506939785,1
"CleanWaters",1.15128900391966,1.49811069126473,2.18329422833496,1.80882986697469,1.21018761114531,1
"Biodiversity",1.07040357133659,0.853523005112248,1.09329449226904,1.06377059058052,1.01657182634165,1
